timestamp,total_combinations,scored_combinations,rejected_combinations,average_score,average_svi_score,max_score,min_score,sources,perfil_svi,threshold,arima_score
2025-08-15 18:34:55.167021,16,16,0,3.24325,0.5,3.667,2.676,Counter({'combined': 16}),moderado,0.7,0.593692147229648
