combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,arima_score
"[6, 11, 22, 28, 29, 40]",4.569941912010604,0.5675980392156863,clustering,136,4,34,0,"{0: 1, 1: 1, 2: 3, 3: 1}",2,0.8920798898071626,1.1,0.0,0.593692147229648
"[14, 20, 23, 24, 31, 40]",3.8801729747564297,0.6205392156862746,clustering,152,4,26,0,"{1: 2, 2: 2, 3: 2}",2,0.8772497704315886,0.9500000000000001,0.0,0.593692147229648
"[11, 18, 22, 26, 32, 40]",4.445248450162754,0.5901960784313726,clustering,149,5,29,0,"{1: 2, 2: 2, 3: 2}",1,0.8918044077134987,0.95,0.0,0.593692147229648
"[7, 9, 19, 20, 34, 40]",4.061762801704158,0.6300596078431373,genetico,129,3,33,0,"{0: 2, 1: 2, 3: 2}",2,0.8786501377410468,1.05,0.0,0.593692147229648
"[3, 5, 13, 15, 22, 40]",3.6985784970438336,0.5596627450980393,genetico,98,2,37,0,"{0: 2, 1: 2, 2: 1, 3: 1}",3,0.8845500459136822,0.9,0.0,0.593692147229648
"[1, 5, 15, 20, 22, 40]",3.414081983460255,0.627316862745098,genetico,103,3,39,0,"{0: 2, 1: 2, 2: 1, 3: 1}",1,0.8820247933884298,1.05,0.0,0.593692147229648
"[8, 12, 13, 15, 26, 31]",3.8886692302340595,0.5764851764705883,montecarlo,105,3,23,0,"{0: 1, 1: 3, 2: 1, 3: 1}",2,0.9099173553719009,1.05,0.0,0.593692147229648
"[2, 12, 14, 17, 25, 26]",3.2883710673073634,0.4987890980392158,montecarlo,96,4,24,0,"{0: 1, 1: 3, 2: 2}",2,0.9148760330578513,0.9,0.0,0.593692147229648
"[1, 2, 8, 17, 19, 38]",3.5479502593862597,0.5186420392156863,montecarlo,85,3,37,0,"{0: 3, 1: 2, 3: 1}",3,0.9101928374655648,0.9,0.0,0.593692147229648
"[13, 17, 18, 21, 25, 40]",3.539383716697563,0.5999537254901961,lstm,134,2,27,0,"{1: 3, 2: 2, 3: 1}",2,0.870821854912764,1.05,0.0,0.593692147229648
"[13, 16, 19, 21, 24, 40]",3.5559947822033156,0.7050549019607844,lstm,133,3,27,0,"{1: 3, 2: 2, 3: 1}",2,0.861944116489571,1.05,0.0,0.593692147229648
"[13, 16, 19, 21, 25, 40]",3.544036669672401,0.6393537254901962,lstm,134,2,27,0,"{1: 3, 2: 2, 3: 1}",2,0.860865144956054,1.05,0.0,0.593692147229648
"[15, 17, 19, 21, 23, 40]",4.515211128322851,0.5772525490196079,lstm_v2,135,1,25,0,"{1: 3, 2: 2, 3: 1}",3,0.8642627574445756,0.85,0.0,0.593692147229648
"[11, 15, 18, 21, 22, 40]",4.282521334507424,0.6571219607843137,lstm_v2,127,3,29,0,"{1: 3, 2: 2, 3: 1}",1,0.8658008658008658,1.05,0.0,0.593692147229648
"[16, 17, 20, 21, 24, 40]",4.263525147700065,0.5637156862745099,lstm_v2,138,4,24,0,"{1: 3, 2: 2, 3: 1}",1,0.8578512396694215,1.05,0.0,0.593692147229648
"[13, 17, 18, 19, 24, 40]",4.088673106538512,0.6523572549019607,lstm_v2,131,3,27,0,"{1: 4, 2: 1, 3: 1}",3,0.8823002754820937,1.05,0.0,0.593692147229648
