combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,rare_bonus,arima_score
"[2, 8, 18, 20, 21, 40]",2.6979976041576816,0.5,lstm,109,5,38,2,"{0: 2, 1: 2, 2: 1, 3: 1}",1,0.6004645760743321,0.83,0.0,0.0,0.5793607604792965
"[15, 16, 19, 20, 21, 40]",2.927857808315321,0.5,lstm,131,3,25,1,"{1: 4, 2: 1, 3: 1}",1,0.5923344947735192,0.83,0.0,0.0,0.5793607604792965
"[9, 19, 20, 21, 22, 40]",3.282337771869901,0.5,lstm,131,3,31,2,"{0: 1, 1: 2, 2: 2, 3: 1}",1,0.6219512195121951,0.83,0.0,0.0,0.5793607604792965
"[7, 19, 20, 21, 38, 40]",3.536356175821649,0.5,lstm,145,3,33,1,"{0: 1, 1: 2, 2: 1, 3: 2}",2,0.5963995354239257,0.83,0.0,0.032,0.5793607604792965
"[3, 6, 20, 21, 30, 40]",3.2971091161370802,0.5,lstm,120,4,37,1,"{0: 2, 1: 1, 2: 2, 3: 1}",1,0.6056910569105691,0.83,0.0,0.032,0.5793607604792965
"[2, 6, 14, 20, 21, 40]",2.737229950010161,0.5,lstm,103,5,38,1,"{0: 2, 1: 2, 2: 1, 3: 1}",1,0.6097560975609757,0.83,0.0,0.064,0.5793607604792965
"[2, 15, 20, 21, 35, 40]",2.7186904056748236,0.5,lstm,133,3,38,1,"{0: 1, 1: 2, 2: 1, 3: 2}",1,0.6097560975609757,0.83,0.0,0.032,0.5793607604792965
"[13, 20, 21, 37, 38, 40]",3.0362971857767387,0.5,lstm,169,3,27,1,"{1: 2, 2: 1, 3: 3}",2,0.6085946573751453,0.73,0.0,0.064,0.5793607604792965
"[15, 20, 21, 29, 31, 40]",2.876012758520421,0.5,lstm,156,2,25,2,"{1: 2, 2: 2, 3: 2}",2,0.6219512195121952,0.83,0.0,0.032,0.5793607604792965
"[1, 11, 18, 20, 21, 40]",2.699208811322446,0.5,lstm,111,3,39,1,"{0: 1, 1: 3, 2: 1, 3: 1}",1,0.6056910569105691,0.83,0.0,0.0,0.5793607604792965
"[18, 20, 21, 24, 30, 40]",2.679124304959164,0.5,lstm,153,5,22,1,"{1: 2, 2: 3, 3: 1}",0,0.6056910569105691,0.83,0.0,0.032,0.5793607604792965
"[10, 14, 20, 21, 24, 40]",3.2228567337940266,0.5,lstm,129,5,30,1,"{0: 1, 1: 2, 2: 2, 3: 1}",0,0.6219512195121952,0.83,0.0,0.064,0.5793607604792965
"[6, 7, 20, 21, 27, 40]",3.29562875182459,0.5,lstm,121,3,34,2,"{0: 2, 1: 1, 2: 2, 3: 1}",1,0.5993031358885017,0.83,0.0,0.032,0.5793607604792965
"[7, 17, 20, 21, 25, 40]",3.37889789861645,0.5,lstm,130,2,33,1,"{0: 1, 1: 2, 2: 2, 3: 1}",2,0.6219512195121951,0.83,0.0,0.0,0.5793607604792965
"[3, 20, 21, 32, 37, 40]",3.0356242929074244,0.5,lstm,153,3,37,1,"{0: 1, 1: 1, 2: 1, 3: 3}",2,0.6056910569105691,0.83,0.0,0.064,0.5793607604792965
"[6, 8, 20, 21, 27, 40]",2.67697104777736,0.5,lstm,122,4,34,3,"{0: 2, 1: 1, 2: 2, 3: 1}",0,0.5963995354239257,0.83,0.0,0.032,0.5793607604792965
"[19, 20, 21, 26, 38, 40]",2.339952654181476,0.5,lstm,164,4,21,1,"{1: 2, 2: 2, 3: 2}",1,0.6004645760743321,0.73,0.0,0.032,0.5793607604792965
"[5, 13, 20, 21, 39, 40]",3.5451037831227303,0.5,lstm,138,2,35,2,"{0: 1, 1: 2, 2: 1, 3: 2}",2,0.6341463414634148,0.83,0.0,0.032,0.5793607604792965
"[3, 15, 19, 20, 21, 40]",3.3710923413324085,0.5,lstm,118,2,37,1,"{0: 1, 1: 3, 2: 1, 3: 1}",2,0.5882694541231127,0.83,0.0,0.0,0.5793607604792965
"[6, 7, 15, 20, 21, 40]",3.293071758921197,0.5,lstm,109,3,34,1,"{0: 2, 1: 2, 2: 1, 3: 1}",1,0.5882694541231127,0.83,0.0,0.032,0.5793607604792965
"[18, 20, 21, 27, 32, 40]",2.6757598406125944,0.5,lstm,158,4,22,2,"{1: 2, 2: 2, 3: 2}",0,0.5911730545876888,0.83,0.0,0.032,0.5793607604792965
"[11, 20, 21, 25, 26, 40]",3.282337771869901,0.5,lstm,143,3,29,1,"{1: 2, 2: 3, 3: 1}",1,0.6219512195121952,0.83,0.0,0.0,0.5793607604792965
"[5, 14, 18, 20, 21, 40]",3.2971091161370802,0.5,lstm,118,4,35,2,"{0: 1, 1: 3, 2: 1, 3: 1}",1,0.6056910569105691,0.83,0.0,0.032,0.5793607604792965
"[11, 16, 20, 21, 37, 40]",3.5391823258727677,0.5,lstm,145,3,29,1,"{1: 3, 2: 1, 3: 2}",2,0.6085946573751452,0.83,0.0,0.032,0.5793607604792965
"[11, 20, 21, 27, 32, 40]",2.774204067393223,0.5,lstm,151,3,29,2,"{1: 2, 2: 2, 3: 2}",1,0.5993031358885017,0.83,0.0,0.032,0.5793607604792965
"[15, 18, 20, 21, 38, 40]",2.8173701449597117,0.5,lstm,152,4,25,1,"{1: 3, 2: 1, 3: 2}",0,0.5772357723577236,0.83,0.0,0.032,0.5793607604792965
